DVLD206F4COM_ED;0847;0204;0;0;0232;1;0;1;00; ;2769;0583;0021;0103;0;DIVINOPOLIS_2;0399;1;0;1;0;15;0;0
DVLD206F4FALH_ED;0101;0204;0;0;0232;1;0;1;10; ;2769;0583;0021;0103;0;DIVINOPOLIS_2;0383;1;0;1;0;0;0;0
DVLD206F4PT_ED;0162;0204;0;0;0207;1;0;1;15; ;2769;0583;0021;0101;0;DIVINOPOLIS_2;0392;1;0;1;0;0;0;0
DVLD206F4RA_ED;0101;0250;0;0;0202;1;0;1;00; ;2769;0583;0021;0101;0;DIVINOPOLIS_2;0382;1;1;1;0;0;0;0
DVLD206F4RFI_ED;2667;0204;0;0;0207;1;0;1;00; ;2769;0583;0021;0103;0;DIVINOPOLIS_2;0398;1;0;1;0;0;0;0
DVLD206F4RF_ED;0101;0250;0;0;0203;1;0;0;12; ;2769;0583;0021;0101;0;DIVINOPOLIS_2;0381;1;1;1;0;0;0;0
DVLD206F4RMPD_ED;0442;0204;0;0;0224;1;0;1;00; ;2769;0583;0021;0103;0;DIVINOPOLIS_2;0555;1;0;1;0;15;0;0
DVLD206F4SR_ED;0464;0223;1;0;0222;1;0;0;15; ;2769;0583;0021;0101;0;DIVINOPOLIS_2;0386;1;0;1;0;0;0;0
DVLD206F69N_ED;0162;0213;0;0;0214;1;0;1;15; ;2769;0583;0021;0101;0;DIVINOPOLIS_2;0385;1;0;1;0;0;0;0
DVLD206FERAC2_ED;0322;0204;0;0;0207;1;0;1;00; ;2769;0583;0021;0102;0;DIVINOPOLIS_2;0395;1;0;1;0;0;0;0
DVLD206FERAC3_ED;0323;0204;0;0;0207;1;0;1;00; ;2769;0583;0021;0102;0;DIVINOPOLIS_2;0396;1;0;1;0;0;0;0
DVLD206FHLINE_ED;1956;0237;1;0;0236;1;0;0;15; ;2769;0583;0021;0101;0;DIVINOPOLIS_2;0387;1;0;1;0;0;0;0
DVLD206FMMFI_ED;2478;0204;0;0;0207;1;0;1;00; ;2769;0583;0021;0103;0;DIVINOPOLIS_2;0397;1;0;1;0;0;0;0
DVLD206FPERF1_ED;2293;0419;1;0;0204;1;0;0;15; ;2769;0583;0021;0103;0;DIVINOPOLIS_2;0388;1;0;1;0;0;0;0
DVLD206FPRAZ_ED;0471;0204;0;0;0207;1;0;1;15; ;2769;0583;0021;0101;0;DIVINOPOLIS_2;0390;1;0;1;0;0;0;0
DVLD206FPRBR_ED;0471;0204;0;0;0207;1;0;1;15; ;2769;0583;0021;0101;0;DIVINOPOLIS_2;0391;1;0;1;0;0;0;0
DVLD206FPRVM_ED;0471;0204;0;0;0207;1;0;1;15; ;2769;0583;0021;0101;0;DIVINOPOLIS_2;0389;1;0;1;0;0;0;0
DVLD207F43R_ED;0163;0213;0;0;0214;1;0;1;15; ;4669;0583;0021;0101;0;DIVINOPOLIS_2;0403;1;0;1;0;0;0;0
DVLD207F43SC_ED;0225;0222;1;0;0223;1;0;0;15; ;4669;0583;0021;0101;0;DIVINOPOLIS_2;0413;1;1;1;0;0;0;0
DVLD207F4BAT_ED;1952;0204;0;0;0206;1;0;1;00; ;4669;0583;0021;0103;0;DIVINOPOLIS_2;0412;1;0;1;0;60;0;0
DVLD207F4COM_ED;0847;0204;0;0;0232;1;0;1;00; ;4669;0583;0021;0103;0;DIVINOPOLIS_2;0418;1;0;1;0;15;0;0
DVLD207F4FALH_ED;0101;0204;0;0;0232;1;0;1;10; ;4669;0583;0021;0103;0;DIVINOPOLIS_2;0402;1;0;1;0;0;0;0
DVLD207F4PT_ED;0162;0204;0;0;0207;1;0;1;15; ;4669;0583;0021;0101;0;DIVINOPOLIS_2;0411;1;0;1;0;0;0;0
DVLD207F4RA_ED;0101;0250;0;0;0202;1;0;1;00; ;4669;0583;0021;0101;0;DIVINOPOLIS_2;0401;1;1;1;0;0;0;0
DVLD207F4RFI_ED;2667;0204;0;0;0207;1;0;1;00; ;4669;0583;0021;0103;0;DIVINOPOLIS_2;0417;1;0;1;0;0;0;0
DVLD207F4RF_ED;0101;0250;0;0;0203;1;0;0;12; ;4669;0583;0021;0101;0;DIVINOPOLIS_2;0400;1;1;1;0;0;0;0
DVLD207F4RMPD_ED;0442;0204;0;0;0224;1;0;1;00; ;4669;0583;0021;0103;0;DIVINOPOLIS_2;0544;1;0;1;0;15;0;0
